DOEID,REGIONC,DIVISION,TOTROOMS,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,KWH,BTUEL,DOLLAREL,CLIMATE_REGION_PUB,TEMPHOME,TEMPGONE,TEMPNITE,NHSLDMEM,ATHOME,ENERGYASST,MONEYPY,BTUEL_TOTALS,EL_TOTALS
13329,3,7,9,3580,3580,3580,16440.719,56095.732,1664.59,Hot-Humid,68,58,58,2,5,0,2,42185.023,3
13330,3,5,6,2592,1944,2592,9547.0,32574.0,1305.0,Mixed-Humid,72,69,68,3,0,0,3,23621.296000000002,3
13331,4,10,6,1832,1832,1832,18788.457,64106.216,2203.12,Marine,70,70,70,4,5,0,2,56634.744000000006,5
13332,2,3,8,2970,1980,1980,10231.273,34909.105,1380.01,Cold/Very Cold,70,70,70,4,5,0,3,14629.033,2
13333,2,4,5,872,872,872,6133.736,20928.309,694.13,Cold/Very Cold,72,67,67,1,2,0,3,14283.236,4
13334,4,10,7,3663,3663,3663,24070.971,82130.152,2307.73,Marine,72,72,65,2,5,0,6,60295.824,5
13335,3,6,5,816,816,816,13204.205,45052.746,1358.05,Mixed-Humid,72,60,60,4,2,1,2,37739.287,4
13336,3,6,7,4045,2575,2575,21154.0,72179.0,2194.0,Mixed-Humid,68,65,65,6,5,0,2,61717.23299999999,5
13337,3,5,2,687,687,687,5915.275,20182.918,742.44,Hot-Humid,73,73,73,1,2,0,2,13909.805,4
13338,1,1,5,3084,3084,0,2972.268,10141.377,652.34,Cold/Very Cold,68,66,68,2,1,0,4,2882.757,3
13339,1,2,8,2654,2029,2029,9153.955,31233.293,1507.47,Mixed-Humid,70,70,70,2,0,0,4,19240.439,4
13340,2,3,4,1144,1144,1144,13810.667,47121.995,1349.72,Cold/Very Cold,65,65,65,1,5,0,2,40331.668000000005,5
13341,4,10,6,2106,2106,2106,14136.693,48234.395,3737.27,Hot-Dry/Mixed-Dry,80,60,56,4,5,0,6,26136.558000000005,3
13342,2,3,6,2904,2904,2148,9496.29,32401.343,1372.82,Cold/Very Cold,70,68,68,3,5,0,4,11397.233,2
13343,1,2,8,3751,2268,284,5941.108,20271.06,624.08,Cold/Very Cold,68,60,60,3,0,0,5,6334.42,2
13344,4,10,7,2817,2013,0,3553.894,12125.885,678.17,Hot-Dry/Mixed-Dry,69,68,68,2,3,0,4,3438.687,2
13345,4,10,4,1820,0,0,12826.9,43765.383,3052.27,Marine,-2,-2,-2,5,5,0,7,35155.856,3
13346,3,6,2,745,745,0,2127.71,7259.745,317.3,Mixed-Humid,68,70,60,1,5,0,1,2719.549,2
13347,2,3,8,5673,3858,3858,12380.914,42243.68,1819.47,Cold/Very Cold,66,64,66,5,3,0,6,11113.096,2
13348,4,10,3,658,0,0,2700.92,9215.541,473.98,Marine,-2,-2,-2,2,0,0,4,5593.371,3
13349,4,10,7,3482,2348,2348,11242.151,38358.22,1025.92,Marine,69,63,63,2,5,0,3,23523.025999999998,5
13350,1,2,8,3308,2418,2418,5757.867,19645.841,969.84,Cold/Very Cold,64,58,58,2,5,0,5,9202.684000000001,2
13351,3,5,6,1152,1152,384,11689.962,39886.151,1170.23,Hot-Humid,68,65,65,1,0,0,6,32069.230999999996,5
13352,1,2,3,2721,2721,1814,20237.506,69050.369,2238.05,Mixed-Humid,70,65,70,5,5,0,2,58478.431,5
13353,2,3,5,1064,1064,0,3981.471,13584.778,625.01,Cold/Very Cold,68,60,60,1,5,0,2,4443.138,1
13354,3,5,8,2884,2884,2884,19954.522,68084.83,2207.77,Hot-Humid,70,66,70,1,5,0,6,47066.60100000001,5
13355,4,10,5,1258,1258,755,4454.996,15200.448,797.33,Hot-Dry/Mixed-Dry,68,63,68,2,2,0,5,6470.589,3
13356,2,4,7,3632,2278,2278,7175.508,24482.834,965.69,Mixed-Humid,70,68,68,1,5,0,2,7673.134,2
13357,3,6,7,2303,1798,2051,6547.152,22338.882,698.28,Mixed-Humid,75,70,72,1,5,0,1,12274.226,3
13358,3,5,6,1847,1847,1847,9906.648,33801.485,1360.54,Hot-Humid,75,60,70,2,2,0,1,24458.528,4
13359,4,10,4,784,784,196,10793.261,36826.605,1184.23,Marine,74,71,70,3,1,0,3,26575.07,5
13360,3,6,12,5340,5340,5340,9054.027,30892.34,1154.52,Hot-Humid,70,70,67,4,4,0,8,15509.842,5
13361,3,5,8,3610,3610,3610,31732.269,108270.502,3748.74,Hot-Humid,74,72,74,4,0,0,4,65202.121999999996,5
13362,4,8,7,2135,2135,2135,6856.244,23393.506,853.02,Cold/Very Cold,68,65,67,2,5,0,2,9390.921,3
13363,2,3,11,3300,1100,0,7527.0,25682.0,1263.0,Cold/Very Cold,90,80,80,7,5,0,1,3274.879,1
13364,2,4,6,1331,1331,1331,11629.176,39678.75,1184.72,Mixed-Humid,72,72,72,1,0,0,3,30313.227,5
13365,3,5,5,413,413,413,109.157,372.442,116.45,Hot-Humid,70,70,68,1,5,0,1,291.678,5
13366,1,2,3,1050,1050,700,3311.0,11296.0,562.0,Cold/Very Cold,70,70,70,2,4,0,3,2492.5550000000003,3
13367,4,9,6,1810,1810,0,17518.615,59773.514,1861.04,Hot-Dry/Mixed-Dry,78,70,75,2,2,0,1,41279.324,4
13368,4,10,6,6109,2646,0,12056.117,41135.471,896.06,Marine,72,72,72,1,5,0,4,24774.674,4
13369,3,7,4,1552,1552,1552,10446.029,35641.852,1731.3,Hot-Humid,77,77,77,1,5,0,3,23847.031,2
13370,1,1,10,2336,2336,0,6185.974,21106.543,906.37,Cold/Very Cold,70,68,66,3,5,0,2,7214.134,3
13371,3,5,3,1109,1109,1109,10696.287,36495.73,1583.57,Hot-Humid,78,81,67,4,3,0,2,20000.468,5
13372,3,5,7,3489,2129,2129,9029.871,30809.92,1129.4,Mixed-Humid,70,68,68,1,5,0,1,21851.282,4
13373,4,10,4,1761,0,1761,6427.8,21931.654,847.4,Hot-Dry/Mixed-Dry,-2,-2,-2,2,5,0,1,15284.984999999999,4
13374,3,5,10,2185,2137,2185,10677.032,36430.033,1311.47,Mixed-Humid,69,69,67,4,5,0,8,17724.816,3
13375,2,3,6,1976,1976,1976,18244.146,62249.026,1870.71,Mixed-Humid,72,73,72,2,5,0,2,51979.452000000005,5
13376,4,10,7,1876,1876,0,9245.0,31543.94,1973.89,Cold/Very Cold,72,60,65,3,0,0,5,19090.106,3
13377,2,3,5,835,835,835,3967.414,13536.816,628.11,Cold/Very Cold,68,65,60,1,5,1,1,7756.821,3
13378,3,7,6,1984,0,1984,15322.567,52280.597,1450.02,Hot-Humid,-2,-2,-2,2,3,0,5,43919.854999999996,4
13379,3,5,6,2576,1896,1556,12099.4,41283.153,1700.12,Mixed-Humid,69,69,69,2,2,0,4,16034.608,2
13380,2,3,9,2374,2374,2374,39265.581,133974.161,4383.35,Mixed-Humid,67,67,67,5,5,1,2,106059.633,5
13381,2,4,7,2016,2016,576,6354.645,21682.05,1021.02,Cold/Very Cold,73,67,69,2,2,0,4,13438.204000000002,3
13382,3,7,9,4460,0,4460,30498.15,104059.686,3223.54,Hot-Humid,-2,-2,-2,6,2,0,4,83722.053,4
13383,3,5,9,3350,3350,3350,9736.99,33222.611,1470.47,Mixed-Humid,68,71,68,3,5,0,2,12791.267,2
13384,4,8,4,918,918,230,1673.133,5708.731,250.11,Cold/Very Cold,70,66,66,2,0,0,2,1746.52,3
13385,1,2,3,1884,1413,0,3980.343,13580.93,728.84,Mixed-Humid,69,62,62,8,5,0,1,1577.222,1
13386,3,5,6,1900,1900,1900,10516.455,35882.143,1160.25,Mixed-Humid,70,67,67,2,5,0,6,13495.748,3
13387,2,3,6,3267,2178,2178,10396.5,35472.858,1393.79,Cold/Very Cold,71,71,68,2,5,0,7,15597.199,4
13388,2,4,4,1232,1232,616,16696.976,56970.083,1674.81,Mixed-Humid,65,50,60,10,5,0,3,42864.653,5
13389,1,2,4,728,728,728,2837.646,9682.047,357.7,Cold/Very Cold,75,75,75,2,5,0,1,3920.166,2
13390,4,10,2,623,0,0,1703.079,5810.906,237.91,Hot-Dry/Mixed-Dry,-2,-2,-2,2,3,0,4,801.806,2
13391,3,5,9,2808,2808,2808,12865.606,43897.449,1500.45,Mixed-Humid,68,65,67,2,4,0,4,31807.108,4
13392,3,5,7,1600,1600,1600,11255.427,38403.517,1277.1,Mixed-Humid,70,66,68,2,5,0,3,21478.146,2
13393,2,3,16,5480,3520,3520,17550.647,59882.808,1844.3,Cold/Very Cold,70,68,68,4,5,0,7,28526.482,3
13394,3,6,9,2496,2496,2496,16000.457,54593.56,2022.51,Mixed-Humid,70,70,68,3,5,0,1,41106.596,5
13395,1,1,4,1144,1144,1144,5092.0,17374.0,1025.0,Cold/Very Cold,72,70,66,1,5,0,2,6723.55,3
13396,2,4,8,3240,3240,405,12162.972,41500.062,1744.2,Cold/Very Cold,69,69,69,7,5,0,3,11024.680999999999,3
13397,3,5,5,2400,1200,0,17272.672,58934.357,2124.52,Mixed-Humid,78,78,70,2,5,0,2,49963.045999999995,4
13398,3,7,9,3170,3170,3170,17490.784,59678.556,1861.53,Hot-Humid,70,68,69,3,2,0,8,32242.906,2
13399,2,4,4,783,783,196,3104.134,10591.306,284.22,Cold/Very Cold,76,72,72,1,3,1,1,2188.253,4
13400,3,5,4,783,783,783,4654.161,15879.998,568.03,Hot-Humid,70,70,70,1,0,0,4,13104.715999999999,4
13401,4,10,3,714,714,714,5301.3,18088.036,932.63,Marine,70,65,72,4,5,0,3,1536.138,3
13402,2,3,5,994,994,994,1892.509,6457.241,168.97,Cold/Very Cold,78,70,70,1,5,0,1,2673.0150000000003,3
13403,1,2,5,994,994,596,6529.0,22277.0,2044.0,Mixed-Humid,70,70,70,3,1,0,8,15213.568000000001,3
13404,2,3,7,2096,2096,2096,6346.282,21653.515,798.31,Cold/Very Cold,68,68,68,2,5,0,3,5905.718000000001,4
13405,4,10,6,1024,1024,1024,5635.455,19228.174,719.28,Hot-Dry/Mixed-Dry,71,68,60,1,5,0,2,11670.523000000001,2
13406,2,3,6,1227,1227,614,7846.625,26772.683,1087.59,Cold/Very Cold,72,68,72,4,5,0,1,10255.016,3
13407,3,7,3,797,797,266,5351.0,18257.0,570.0,Hot-Humid,70,65,65,2,0,1,1,13995.284,5
13408,3,6,6,2482,2482,2482,32795.242,111897.366,3422.05,Mixed-Humid,70,68,65,2,4,0,3,83510.497,5
13409,2,4,8,2536,2536,1744,15615.93,53281.552,1880.32,Cold/Very Cold,72,65,72,3,0,0,6,30560.748,4
13410,4,10,5,975,975,390,11595.383,39563.448,734.53,Marine,72,72,72,3,5,0,1,32924.596,3
13411,4,9,7,2260,2260,2260,17177.161,58608.474,1700.35,Hot-Dry/Mixed-Dry,70,65,65,2,3,0,1,37551.116,2
13412,1,2,4,704,704,352,2913.0,9939.156,772.33,Mixed-Humid,50,55,70,3,1,0,2,3766.369,2
13413,3,6,8,1824,1824,1824,12218.618,41689.923,1377.87,Mixed-Humid,68,65,68,2,2,0,8,28808.616,3
13414,1,2,9,2646,2326,892,8590.0,29310.0,1458.0,Mixed-Humid,72,72,67,2,5,0,1,18227.136,2
13415,1,2,6,1024,683,683,2718.298,9274.832,530.66,Cold/Very Cold,65,65,65,1,5,0,1,2727.375,2
13416,1,2,6,2750,2000,2000,14297.148,48781.868,2026.51,Cold/Very Cold,70,70,70,4,0,0,6,15093.545999999998,3
13417,3,5,6,1254,1254,1254,11105.129,37890.7,1106.72,Hot-Humid,72,65,72,4,4,0,3,29133.97,5
13418,2,4,5,1184,1184,0,8057.0,27491.0,1187.0,Cold/Very Cold,68,68,68,2,2,0,3,21011.959000000003,3
13419,2,3,6,2732,2732,2732,4701.882,16042.823,663.87,Cold/Very Cold,65,65,60,2,5,0,6,4179.702,3
13420,2,3,4,782,782,196,5765.612,19672.269,766.49,Cold/Very Cold,70,65,60,2,3,0,4,12158.144,5
13421,4,10,5,1091,1091,218,17039.462,58138.644,1789.4,Marine,73,67,69,3,3,0,4,34395.045,4
13422,4,10,10,2688,1792,1792,23640.524,80661.469,2398.51,Marine,67,68,67,5,4,0,7,72655.56999999999,5
13423,3,5,6,2181,1616,1616,4205.181,14348.078,679.03,Mixed-Humid,70,65,71,1,5,1,1,5481.2390000000005,4
13424,1,2,7,1783,1783,1783,12240.149,41763.388,1703.96,Cold/Very Cold,74,70,74,2,5,0,2,25171.912,4
13425,4,10,6,1840,1000,0,4425.8,15100.83,807.72,Marine,70,62,62,3,0,0,8,5133.24,2
13426,1,2,4,844,844,211,4866.0,16603.0,1370.0,Mixed-Humid,70,70,55,1,3,0,1,4212.285,2
13427,3,5,4,972,0,972,11671.097,39821.783,1518.72,Hot-Humid,-2,-2,-2,3,5,0,2,31877.883,4
13428,1,2,8,2124,2124,2124,8751.897,29861.474,1249.68,Cold/Very Cold,72,72,66,2,2,0,2,14942.010999999999,4
13429,4,10,4,727,0,0,8877.0,30288.0,2656.0,Hot-Humid,-2,-2,-2,2,1,0,6,21011.996,3
13430,3,6,5,954,954,954,14209.805,48483.854,1406.72,Mixed-Humid,72,72,72,3,5,0,5,38771.271,5
13431,3,6,6,2587,2587,2587,25429.329,86764.87,3141.25,Mixed-Humid,74,74,74,4,1,0,7,22499.482,3
13432,1,1,4,840,840,210,6369.749,21733.585,1011.38,Cold/Very Cold,60,60,55,3,5,1,1,7009.482,4
13433,4,10,6,2400,2400,1200,12767.338,43562.159,2230.46,Hot-Dry/Mixed-Dry,70,67,67,3,5,0,5,19509.758,4
13434,4,10,7,1320,1320,754,23517.154,80240.529,1264.25,Cold/Very Cold,70,65,70,5,2,0,2,71786.75200000001,5
13435,1,1,4,915,915,0,3988.0,13606.0,709.0,Cold/Very Cold,68,64,62,1,5,0,1,6877.62,2
13436,3,5,16,7367,5416,6067,28938.226,98737.226,3157.73,Mixed-Humid,68,68,68,6,5,0,8,42806.507,4
13437,3,5,4,2078,1385,1385,9809.9,33471.379,1417.18,Mixed-Humid,68,66,67,3,1,0,7,23086.879999999997,4
13438,1,2,6,3075,2050,1025,4848.032,16541.486,997.15,Mixed-Humid,68,63,63,2,0,0,8,8798.149000000001,2
13439,2,3,7,3632,3632,3632,12062.0,41156.0,1672.0,Cold/Very Cold,64,63,62,2,5,0,2,19703.332,4
13440,2,3,7,3741,3741,0,13262.0,45250.0,1343.0,Cold/Very Cold,80,60,90,5,5,0,4,33773.57,3
13441,2,3,10,2442,2442,326,17358.126,59225.926,2559.44,Cold/Very Cold,80,70,70,7,5,1,1,7395.491,2
13442,4,10,7,1767,1767,1767,8980.196,30640.429,1736.24,Marine,75,70,73,2,0,0,8,7579.893,2
13443,4,10,10,4898,4898,4898,12412.465,42351.329,2979.59,Hot-Dry/Mixed-Dry,65,62,68,4,5,0,8,28472.506,4
13444,3,5,3,1017,1017,1017,3286.097,11212.162,468.79,Mixed-Humid,78,78,78,2,0,0,4,6449.040999999999,2
13445,4,10,3,742,742,495,5234.0,17858.0,975.0,Hot-Dry/Mixed-Dry,68,60,60,2,5,1,1,10172.957,2
13446,4,10,6,2805,2805,2805,14118.848,48173.51,3254.71,Hot-Dry/Mixed-Dry,72,70,70,2,5,0,8,31410.623,2
13447,3,7,5,1166,1166,1166,9286.183,31684.457,1059.77,Hot-Humid,72,75,70,4,5,1,2,25910.565,5
13448,1,1,5,967,967,261,11159.067,38074.735,1968.13,Cold/Very Cold,68,65,68,2,5,0,3,18213.315,5
13449,1,2,8,4297,3160,2273,15186.758,51817.217,2569.54,Cold/Very Cold,68,65,65,2,5,0,7,33714.925,4
13450,4,10,4,1119,1119,280,3451.637,11776.984,565.77,Hot-Dry/Mixed-Dry,70,70,65,2,5,0,4,4783.896,3
13451,4,10,6,2825,2825,0,2845.067,9707.367,502.78,Marine,62,52,50,3,4,0,5,3040.68,2
13452,4,10,6,1298,1298,0,10764.404,36728.147,827.01,Marine,70,75,70,4,0,0,2,23487.582000000002,4
13453,4,10,7,4168,2084,0,4231.256,14437.046,374.03,Hot-Dry/Mixed-Dry,66,68,60,2,5,1,1,3954.153,1
13454,4,10,6,1054,1054,1054,7539.891,25726.109,925.02,Hot-Dry/Mixed-Dry,66,61,61,4,5,1,1,8675.557,3
13455,2,4,6,994,994,166,7905.029,26971.96,867.41,Cold/Very Cold,72,72,72,1,5,1,1,16630.068,4
13456,2,3,3,800,800,267,5275.0,18000.0,534.0,Cold/Very Cold,75,75,75,1,5,0,1,4144.3,2
13457,2,3,5,5189,3191,3191,7663.165,26146.719,1096.19,Cold/Very Cold,68,68,68,2,1,0,4,8256.337,2
13458,3,5,7,2840,2840,2840,16834.412,57439.013,2059.31,Hot-Humid,72,72,72,6,5,0,3,43926.70999999999,5
13459,3,6,6,2716,2716,2716,9547.81,32577.129,1319.63,Mixed-Humid,70,70,68,2,5,0,4,14269.130000000001,3
13460,2,3,8,3456,3456,2304,12879.516,43944.909,1866.0,Cold/Very Cold,68,62,62,6,5,0,6,30112.578,4
13461,3,7,8,1137,1137,1137,8493.963,28981.403,939.92,Hot-Humid,74,68,72,2,5,0,8,15630.740000000002,3
13462,3,7,3,729,729,729,4299.249,14669.039,391.04,Hot-Humid,78,78,74,1,5,1,1,8207.353,3
13463,3,7,6,5180,2390,5180,18634.267,63580.118,2056.05,Hot-Humid,72,68,68,2,5,0,7,39068.0,5
13464,4,9,6,2408,2408,2408,4999.242,17057.415,682.67,Cold/Very Cold,70,65,65,2,5,0,4,6639.835,2
13465,4,9,8,3165,3165,3165,7700.837,26275.255,1267.65,Hot-Dry/Mixed-Dry,73,68,73,2,5,0,7,18516.18,5
13466,1,2,7,2024,2024,867,16241.455,55415.843,2026.85,Cold/Very Cold,75,70,75,6,5,0,4,30274.256999999998,5
13467,2,3,9,4368,4368,3276,27167.0,92693.0,3121.0,Mixed-Humid,78,75,76,4,5,0,4,67430.67,5
13468,3,5,8,3195,3195,3195,30728.484,104845.587,3265.25,Mixed-Humid,72,70,72,4,5,0,3,86710.165,5
13469,3,7,6,1739,1739,1739,22301.304,76092.049,2431.92,Hot-Humid,76,70,72,4,0,0,2,59076.782,5
13470,1,1,9,4298,2675,594,12146.506,41443.88,1716.64,Cold/Very Cold,65,55,65,4,3,0,5,29141.577999999998,4
13471,4,10,9,1605,1605,1605,9502.012,32420.864,1667.43,Hot-Dry/Mixed-Dry,62,60,55,5,0,0,3,21254.127,3
13472,1,2,7,2552,1914,729,10737.669,36636.927,1361.98,Cold/Very Cold,69,69,69,2,5,1,3,16696.983,3
13473,1,2,5,1872,1248,1248,6138.818,20945.648,883.71,Cold/Very Cold,69,60,60,1,3,0,6,9623.067,4
13474,3,5,8,2944,2944,2944,8171.516,27881.213,1024.03,Mixed-Humid,71,71,67,1,5,0,4,12123.226999999999,3
13475,3,7,4,1280,1280,1280,15561.796,53096.849,1655.16,Mixed-Humid,72,72,72,1,5,0,3,14865.239,2
13476,4,8,5,1232,1232,246,16224.929,55359.459,2018.03,Cold/Very Cold,68,65,60,2,4,0,4,39746.401,5
13477,4,10,8,3496,3496,3496,8784.325,29972.117,1858.64,Hot-Dry/Mixed-Dry,78,78,78,4,0,0,8,12001.350999999999,2
13478,4,10,4,1296,1296,648,5132.445,17511.904,645.58,Marine,70,55,60,1,2,0,2,8645.823,4
13479,3,5,8,1481,1030,1181,20144.129,68731.768,2249.09,Mixed-Humid,68,65,68,1,0,0,5,49152.672000000006,5
13480,3,7,3,640,640,640,11674.034,39831.805,1412.74,Hot-Humid,70,65,72,1,5,0,1,28226.271999999997,5
13481,1,2,8,2835,2126,945,10179.829,34733.575,1550.43,Mixed-Humid,72,68,72,3,5,0,3,17536.657000000003,5
13482,2,3,5,985,985,985,11971.142,40845.538,1364.13,Cold/Very Cold,68,65,68,3,5,0,2,13513.936,2
13483,2,3,12,2912,2427,2427,9899.676,33777.693,1410.63,Cold/Very Cold,72,68,72,3,5,0,6,9839.247,2
13484,3,7,9,3059,3059,3059,21909.903,74756.59,2356.07,Hot-Humid,68,64,68,2,5,0,5,52023.943,5
13485,4,9,8,2308,2308,2308,3821.6,13039.299,595.78,Cold/Very Cold,67,55,55,1,5,0,2,4481.633,3
13486,3,5,8,2556,1917,1917,26211.71,89434.353,2824.94,Mixed-Humid,68,65,61,2,2,0,8,19633.132999999998,3
13487,2,4,4,716,716,179,11418.0,38957.0,1189.0,Cold/Very Cold,72,60,72,1,5,0,2,24983.404000000002,4
13488,1,2,6,1329,1329,777,26285.634,89686.583,2542.31,Cold/Very Cold,70,70,70,2,5,0,6,61633.591,5
13489,3,6,12,2016,1008,1008,21406.188,73037.912,2645.26,Mixed-Humid,68,68,67,2,3,0,4,50533.83,5
13490,2,3,6,2388,2388,2388,8522.0,29076.0,960.0,Cold/Very Cold,68,65,65,2,5,0,7,14226.205000000002,3
13491,4,10,8,2790,0,2790,23430.0,79943.0,3931.0,Hot-Dry/Mixed-Dry,-2,-2,-2,6,5,0,8,51959.246,4
13492,2,4,8,2626,1639,1968,15732.143,53678.071,1496.2,Cold/Very Cold,72,60,62,2,5,0,6,17759.889,4
13493,2,4,8,2714,2714,2714,4107.113,14013.47,716.49,Cold/Very Cold,72,69,71,2,5,0,5,6235.513,3
13494,2,3,3,806,806,806,3848.294,13130.38,543.5,Cold/Very Cold,72,60,60,1,0,0,2,4463.734,3
13495,3,5,5,1362,1362,1362,16420.824,56027.85,1851.02,Hot-Humid,80,74,75,5,5,0,4,49207.468,4
13496,1,2,3,612,612,612,6206.0,21174.0,1027.0,Cold/Very Cold,56,50,62,1,5,0,1,11321.231,4
13497,4,10,9,5976,5326,5976,16083.067,54875.425,2326.26,Hot-Dry/Mixed-Dry,70,68,68,5,5,1,4,25682.220999999998,3
13498,4,10,4,1370,0,1370,10005.941,34140.272,1323.7,Hot-Dry/Mixed-Dry,-2,-2,-2,5,1,0,1,10447.697,2
13499,3,6,9,3380,3380,3380,12428.056,42404.529,1609.65,Hot-Humid,70,60,60,3,5,0,1,25379.17,4
13500,2,3,6,2027,2027,676,5086.327,17354.548,723.54,Cold/Very Cold,70,67,67,1,5,0,4,8869.015,3
13501,3,5,7,1800,1800,514,16407.382,55981.989,2327.05,Hot-Humid,72,72,72,2,0,0,6,31065.718999999997,5
13502,1,2,4,1444,1444,1444,4186.235,14283.434,715.06,Cold/Very Cold,68,70,68,2,3,0,1,4081.476,4
13503,4,8,9,4140,4140,4140,9099.148,31046.292,1173.79,Cold/Very Cold,67,67,67,5,5,0,7,14269.375,4
13504,4,10,3,538,538,0,6954.686,23729.39,515.95,Cold/Very Cold,67,58,58,3,0,0,2,17949.018,4
13505,1,2,4,1147,1147,1147,5925.25,20216.954,816.28,Cold/Very Cold,63,63,63,2,5,0,1,10820.816,4
13506,2,3,3,815,815,815,3631.0,12388.0,542.0,Cold/Very Cold,66,59,66,1,5,0,3,6475.874,3
13507,3,5,6,2000,0,2000,9014.903,30758.85,991.63,Hot-Humid,-2,-2,-2,5,0,0,3,15446.659,4
13508,1,2,6,3108,3108,0,4179.813,14261.52,576.93,Mixed-Humid,67,60,65,1,5,0,3,2685.888,1
13509,3,7,4,866,866,866,9265.0,31612.0,825.0,Hot-Humid,68,68,65,2,5,0,3,24294.392,5
13510,1,2,6,2681,1548,1548,6774.186,23113.523,1172.04,Cold/Very Cold,72,65,70,5,1,0,7,13262.943,3
13511,3,5,2,727,727,364,7851.074,26787.863,868.52,Mixed-Humid,68,60,68,1,1,0,1,21538.933,5
13512,4,10,5,1060,1060,1060,5476.0,18685.0,963.0,Marine,75,68,75,2,1,0,2,5327.633000000001,2
13513,4,10,9,3096,3096,3096,11062.975,37746.871,2526.89,Hot-Dry/Mixed-Dry,69,65,66,2,1,0,8,19183.258,3
13514,1,1,6,3496,2723,0,5943.862,20280.457,1341.1,Cold/Very Cold,65,59,59,4,1,0,5,12182.907,4
13515,3,7,10,3648,3256,651,15673.701,53478.669,1472.3,Hot-Humid,72,65,80,1,5,0,1,43579.405999999995,3
13516,2,4,4,892,892,0,4852.529,16556.83,579.58,Cold/Very Cold,78,64,80,4,0,0,2,10647.162,3
13517,1,2,5,3024,2016,1210,8165.161,27859.53,831.79,Cold/Very Cold,70,70,70,2,2,0,8,18417.861,3
13518,4,9,8,2731,2385,0,18874.0,64399.0,2274.0,Cold/Very Cold,50,64,68,4,5,0,1,46559.299,3
13519,3,7,6,1200,1200,600,12024.129,41026.328,1095.34,Hot-Humid,72,60,68,1,0,0,2,32515.003999999997,3
13520,3,5,3,2052,1026,342,7869.355,26850.239,976.72,Mixed-Humid,70,65,70,2,5,0,4,4272.147,3
13521,4,10,3,1568,1568,0,3275.441,11175.805,973.29,Cold/Very Cold,69,62,60,1,5,1,2,6536.459,3
13522,1,1,7,1899,1899,225,8015.81,27349.945,1410.21,Cold/Very Cold,66,60,60,2,5,0,5,12416.332999999999,4
13523,3,5,10,3760,3760,3760,14903.912,50852.147,1549.81,Mixed-Humid,72,67,69,4,5,0,8,20629.237999999998,2
13524,3,5,9,1921,1921,1921,21483.299,73301.016,2391.07,Hot-Humid,76,76,77,4,3,0,2,43059.666000000005,4
13525,4,8,7,2561,1713,2561,3526.613,12032.803,473.34,Cold/Very Cold,62,62,62,1,0,0,4,5263.39,4
13526,3,5,6,1326,1326,1326,12287.65,41925.462,1355.09,Hot-Humid,72,72,69,2,5,0,5,29250.729000000003,5
13527,3,5,12,4332,4332,4332,20166.383,68807.699,2081.88,Hot-Humid,68,60,62,7,5,0,8,49863.676,5
13528,3,5,5,1056,1056,211,7941.926,27097.853,926.11,Hot-Humid,75,70,74,3,2,0,1,20970.260000000002,2
13529,2,3,2,673,673,337,2603.028,8881.533,469.92,Cold/Very Cold,75,60,75,2,0,0,1,2322.919,2
13530,2,3,5,3100,3100,3100,6125.95,20901.74,872.41,Cold/Very Cold,70,70,70,2,3,0,3,7582.643,2
13531,2,3,5,980,880,880,6496.158,22164.89,867.8,Cold/Very Cold,72,72,72,1,5,0,3,7434.012,2
13532,1,1,4,2240,2240,2240,5383.0,18366.796,798.72,Cold/Very Cold,66,62,62,2,5,0,8,2818.456,2
13533,3,7,7,2128,2128,2128,2255.486,7695.718,207.28,Hot-Humid,72,68,70,2,5,0,6,6131.787,4
13534,2,3,6,2091,2091,2091,5027.928,17155.29,570.88,Cold/Very Cold,68,65,58,2,5,0,3,8140.64,2
13535,4,10,10,3930,3930,3930,6196.716,21143.195,917.22,Hot-Dry/Mixed-Dry,70,55,70,2,0,0,3,12474.312,4
13536,3,5,7,1596,1596,1596,13452.0,45897.0,1762.0,Mixed-Humid,72,72,70,3,5,0,2,38745.431,5
13537,4,10,6,958,958,958,3927.726,13401.4,546.32,Hot-Dry/Mixed-Dry,70,70,70,2,2,0,4,5496.222,4
13538,3,5,8,4165,3085,3085,28586.941,97538.643,3909.51,Mixed-Humid,70,70,70,4,5,0,7,78683.844,5
13539,2,4,6,1227,818,818,10750.982,36682.349,1264.39,Cold/Very Cold,68,68,65,2,5,0,4,20636.41,5
13540,3,5,8,2289,2289,2289,21917.944,74784.024,2817.76,Hot-Humid,73,73,75,4,5,0,2,57407.623999999996,5
13541,3,7,4,980,980,980,13190.848,45007.173,1492.02,Hot-Humid,71,72,72,2,0,0,5,32788.35,5
13542,3,6,6,1493,1493,1493,10818.811,36913.782,1279.83,Mixed-Humid,72,72,72,1,5,0,2,26098.672,3
13543,3,7,7,4844,2222,2222,43056.564,146908.996,2265.1,Hot-Humid,72,72,68,1,5,0,3,95228.623,5
13544,4,10,4,858,858,858,37761.253,128841.395,1842.78,Cold/Very Cold,72,72,72,4,1,0,2,107205.12,5
13545,2,3,8,2286,2286,2286,8416.258,28716.273,1177.75,Cold/Very Cold,73,68,69,4,0,0,8,8345.925,2
13546,4,10,4,1921,1042,1042,4008.208,13676.004,489.88,Hot-Dry/Mixed-Dry,68,68,60,2,5,0,6,7056.778,2
